[ 2947 ,  677 635 627] shixi 1
[   6 ,  248 196 672] [99 T] Node  2->  1  
[   6 ,  250 578 755] shixi 100
[   6 ,  253 245 620] [100 R] Node  2 收到本层数据包并传往上层 
[   6 ,  255  79 122] shixi 101
[   6 ,  258 205 640] [101 T] Node  2->  1  
[   6 ,  260 251 165] 时隙:12-------------------------------------------------------------------------------
[   6 ,  261 433 112] shixi 102
[   6 ,  263 193 877] [102 T] Node  2->  1  
[   6 ,  264 646 675] shixi 103
[   6 ,  265 564 402] [103 T] Node  2->  1  
[   6 ,  267 813 937] shixi 104
[   6 ,  270 217 140] [104 T] Node  2->  1  
[   6 ,  271 806 485] shixi 105
[   6 ,  272 731 847] [105 T] Node  2->  1  
[   6 ,  275 263 212] shixi 106
[   6 ,  278 164 710] [106 R] Node  2 收到本层数据包并传往上层 
[   6 ,  280 481 220] shixi 107
[   6 ,  281  60 575] 时隙:13-------------------------------------------------------------------------------
[   6 ,  283 650 777] [107 R] Node  2 收到本层数据包并传往上层 
[   6 ,  285 223  47] shixi 108
[   6 ,  287 732 787] shixi 109
[   6 ,  290 689 170] shixi 110
[   6 ,  292 717 497] shixi 111
[   6 ,  295 168 835] shixi 112
[   6 ,  297 680 690] shixi 113
[   6 ,  300 227 165] 时隙:14-------------------------------------------------------------------------------
[   6 ,  301 678 325] shixi 114
[   6 ,  302 697 672] shixi 115
[   6 ,  305 316 185] shixi 116
[   6 ,  308  84 542] [116 T] Node  2->  1  
[   6 ,  310 223 577] shixi 117
[   6 ,  313 227 395] [117 T] Node  2->  1  
[   6 ,  316  48 387] shixi 118
[   6 ,  318 271 845] [118 T] Node  2->  1  
[   6 ,  320 214 177] 时隙:15-------------------------------------------------------------------------------
[   6 ,  322  98 197] shixi 119
[   6 ,  325 815  82] [119 R] Node  2 收到本层数据包并传往上层 
[   6 ,  328 210 232] shixi 120
[   6 ,  330 693 267] [120 R] Node  2 收到本层数据包并传往上层 
[   6 ,  332 792 845] shixi 121
[   6 ,  335 723 530] [121 T] Node  2->  1  
[   6 ,  337 274 985] shixi 122
[   6 ,  340 538 515] 时隙:16-------------------------------------------------------------------------------
[   6 ,  341 779 657] [122 T] Node  2->  1  
[   6 ,  343 573  25] shixi 123
[   6 ,  345 717 530] [123 T] Node  2->  1  
[   6 ,  348  48 615] shixi 124
[   6 ,  351  98 307] [124 R] Node  2 收到本层数据包并传往上层 
[   6 ,  352 806 530] shixi 125
[   6 ,  355 766 562] [125 R] Node  2 收到本层数据包并传往上层 
[   6 ,  357 783 112] shixi 126
[   6 ,  360 236 922] 时隙:17-------------------------------------------------------------------------------
[   6 ,  360 829 617] [126 R] Node  2 收到本层数据包并传往上层 
[   6 ,  361 872 237] shixi 127
[   6 ,  363  84 740] [127 T] Node  2->  1  
[   6 ,  364  80 847] shixi 128
[   6 ,  365 298 587] shixi 129
[   6 ,  368 154 122] shixi 130
[   6 ,  370 720 540] shixi 131
[   6 ,  373  27  12] shixi 132
[   6 ,  375 515 695] shixi 133
[   6 ,  377 769 120] shixi 134
[   6 ,  380 448 300] 时隙:18-------------------------------------------------------------------------------
[   6 ,  381 702 992] shixi 135
[   6 ,  382 817 747] shixi 136
[   6 ,  385 773 775] [136 R] Node  2 收到本层数据包并传往上层 
[   6 ,  389 265  90] shixi 137
[   6 ,  390 719 232] [137 R] Node  2 收到本层数据包并传往上层 
[   6 ,  392 799  95] shixi 138
[   6 ,  395 589 877] [138 T] Node  2->  1  
[   6 ,  397  93 267] shixi 139
[   6 ,  400 248 800] 时隙:19-------------------------------------------------------------------------------
[   6 ,  401 658 807] [139 R] Node  2 收到本层数据包并传往上层 
[   6 ,  403 758 702] shixi 140
[   6 ,  405 540   2] [140 T] Node  2->  1  
[   6 ,  406 609 620] shixi 141
[   6 ,  408 357 835] [141 R] Node  2 收到本层数据包并传往上层 
[   6 ,  410 562 150] shixi 142
[   6 ,  413 207 350] [142 R] Node  2 收到本层数据包并传往上层 
[   6 ,  414 776 755] shixi 143
[   6 ,  418 253 727] [143 R] Node  2 收到本层数据包并传往上层 
[   6 ,  420 187 632] 时隙:20-------------------------------------------------------------------------------
[   6 ,  421  42 647] shixi 144
[   6 ,  423 532 460] [144 R] Node  2 收到本层数据包并传往上层 
[   6 ,  425 604 605] shixi 145
[   6 ,  428  57 815] [145 R] Node  2 收到本层数据包并传往上层 
[   6 ,  429 212 440] shixi 146
[   6 ,  430 549 690] [146 R] Node  2 收到本层数据包并传往上层 
[   6 ,  432 262 280] shixi 147
[   6 ,  435 765 332] [147 R] Node  2 收到本层数据包并传往上层 
[   6 ,  437 714 572] shixi 148
[   6 ,  440 157 582] 时隙:21-------------------------------------------------------------------------------
[   6 ,  441 248 962] shixi 149
[   6 ,  442 813 795] shixi 150
[   6 ,  445  77  12] shixi 151
[   6 ,  447 759 130] shixi 152
[   6 ,  450 261 292] shixi 153
[   6 ,  452 742 517] shixi 154
[   6 ,  455 507 497] shixi 155
[   6 ,  457 790 870] shixi 156
[   6 ,  460 260 797] 时隙:22-------------------------------------------------------------------------------
[   6 ,  461 132 522] [156 T] Node  2->  1  
[   6 ,  464 252 317] shixi 157
[   6 ,  465 486 975] [157 R] Node  2 收到本层数据包并传往上层 
[   6 ,  468 548 480] shixi 158
[   6 ,  470 608 902] [158 R] Node  2 收到本层数据包并传往上层 
[   6 ,  471 688 295] shixi 159
[   6 ,  473  63 435] [159 T] Node  2->  1  
[   6 ,  473 752 555] shixi 160
[   6 ,  475 705  67] [160 T] Node  2->  1  
[   6 ,  476 746 455] shixi 161
[   6 ,  478  20 625] [161 R] Node  2 收到本层数据包并传往上层 
[   6 ,  479 378  75] shixi 162
[   6 ,  480 211 550] 时隙:23-------------------------------------------------------------------------------
[   6 ,  481 146 502] [162 T] Node  2->  1  
[   6 ,  482 306 495] shixi 163
[   6 ,  485 392 582] [163 R] Node  2 收到本层数据包并传往上层 
[   6 ,  487 230 702] shixi 164
[   6 ,  491  35 792] [164 R] Node  2 收到本层数据包并传往上层 
[   6 ,  493  57 350] shixi 165
[   6 ,  495 739 660] [165 R] Node  2 收到本层数据包并传往上层 
[   6 ,  497 317 472] shixi 166
[   6 ,  500 573 635] 时隙:24-------------------------------------------------------------------------------
[   6 ,  501 628 677] [166 T] Node  2->  1  
[   6 ,  503 536 562] shixi 167
[   6 ,  505 653 147] [167 T] Node  2->  1  
[   6 ,  508 213  10] shixi 168
[   6 ,  510 598 292] shixi 169
[   6 ,  513 503 995] shixi 170
[   6 ,  515 524 125] shixi 171
[   6 ,  517 795 985] shixi 172
[   6 ,  520 177 520] 时隙:25-------------------------------------------------------------------------------
[   6 ,  520 833 337] shixi 173
[   6 ,  523 333 867] shixi 174
[   6 ,  525 321 927] shixi 175
[   6 ,  528 121 922] shixi 176
[   6 ,  531 163 107] [176 T] Node  2->  1  
[   6 ,  533 505 965] shixi 177
[   6 ,  535 805 975] [177 R] Node  2 收到本层数据包并传往上层 
[   6 ,  537 781 482] shixi 178
[   6 ,  540 575 572] 时隙:26-------------------------------------------------------------------------------
[   6 ,  541 285 965] [178 R] Node  2 收到本层数据包并传往上层 
[   6 ,  543 190 900] NODE  2 此时未收到状态调整信息
[   6 ,  544  99 927] shixi 179
[   6 ,  545 555 645] [179 R] Node  2 收到本层数据包并传往上层 
[   6 ,  547 326 865] shixi 180
[   6 ,  550 991 372] [180 R] Node  2 收到本层数据包并传往上层 
[   6 ,  553 548 192] shixi 181
[   6 ,  555 739 690] [181 T] Node  2->  1  
[   6 ,  557 137 490] shixi 182
[   6 ,  558  70 932] [182 T] Node  2->  1  
[   6 ,  560  91 185] 时隙:27-------------------------------------------------------------------------------
[   6 ,  560 943 810] 网络层管控信息通告
[   6 ,  561 518 327] 网管信道队列业务为空
[   6 ,  562 212 955] shixi 183
[   6 ,  565 593  60] [183 T] Node  2->  1  
[   6 ,  566 731 420] shixi 184
[   6 ,  568 692 162] [184 R] Node  2 收到本层数据包并传往上层 
[   6 ,  570 811 827] shixi 185
[   6 ,  573 249  25] [185 T] Node  2->  1  
[   6 ,  575 517 635] shixi 186
[   6 ,  578 337 982] [186 R] Node  2 收到本层数据包并传往上层 
[   6 ,  579 846 762] shixi 187
[   6 ,  581 276 575] 时隙:28-------------------------------------------------------------------------------
[   6 ,  583 530 500] [187 T] Node  2->  1  
[   6 ,  585 772 425] shixi 188
[   6 ,  588 167 865] shixi 189
[   6 ,  590 485  37] shixi 190
[   6 ,  593  21 672] shixi 191
[   6 ,  595 679 952] shixi 192
[   6 ,  597 849 562] shixi 193
[   6 ,  600 251 577] 时隙:29-------------------------------------------------------------------------------
[   6 ,  601 568 172] shixi 194
[   6 ,  602 705  75] shixi 195
[   6 ,  605 714 667] shixi 196
[   6 ,  608  43 230] [196 R] Node  2 收到本层数据包并传往上层 
[   6 ,  610 597 667] shixi 197
[   6 ,  613 170 785] [197 R] Node  2 收到本层数据包并传往上层 
[   6 ,  615 546 570] shixi 198
[   6 ,  618 232 140] [198 R] Node  2 收到本层数据包并传往上层 
[   6 ,  619 840  17] shixi 199
[   6 ,  620 872 565] 时隙:30-------------------------------------------------------------------------------
[   6 ,  623 198 277] [199 T] Node  2->  1  
[   6 ,  624 548 840] shixi 200
[   6 ,  625  85 460] [200 T] Node  2->  1  
[   6 ,  627 585 140] shixi 201
[   6 ,  630 607 437] [201 R] Node  2 收到本层数据包并传往上层 
[   6 ,  632  85 210] shixi 202
[   6 ,  636 105 275] [202 R] Node  2 收到本层数据包并传往上层 
[   6 ,  637 888 947] shixi 203
[   6 ,  640 260 162] 时隙:31-------------------------------------------------------------------------------
[   6 ,  641  82 845] [203 T] Node  2->  1  
[   6 ,  643  60 180] shixi 204
[   6 ,  645 758 990] [204 R] Node  2 收到本层数据包并传往上层 
[   6 ,  646 817 212] shixi 205
[   6 ,  648 289 845] [205 R] Node  2 收到本层数据包并传往上层 
[   6 ,  649 669 347] shixi 206
[   6 ,  653 261 962] [206 T] Node  2->  1  
[   6 ,  655 771 175] shixi 207
[   6 ,  658 563   5] [207 R] Node  2 收到本层数据包并传往上层 
[   6 ,  660 569 300] 时隙:32-------------------------------------------------------------------------------
[   6 ,  661 150 467] shixi 208
[   6 ,  663  19 182] shixi 209
[   6 ,  665 579 717] shixi 210
[   6 ,  667 815 890] shixi 211
[   6 ,  670 505 292] shixi 212
[   6 ,  672 810 150] shixi 213
[   6 ,  675 100 297] shixi 214
[   6 ,  677 568 307] shixi 215
[   6 ,  680  84 232] 时隙:33-------------------------------------------------------------------------------
[   6 ,  680 459 230] shixi 216
[   6 ,  683 246 752] [216 R] Node  2 收到本层数据包并传往上层 
[   6 ,  685 777 545] shixi 217
[   6 ,  688   5 137] [217 R] Node  2 收到本层数据包并传往上层 
[   6 ,  689 889 895] shixi 218
[   6 ,  693 532 977] [218 T] Node  2->  1  
[   6 ,  694 553 585] shixi 219
[   6 ,  698 184 750] [219 R] Node  2 收到本层数据包并传往上层 
[   6 ,  699 251 540] shixi 220
[   6 ,  700 309 715] 时隙:34-------------------------------------------------------------------------------
[   6 ,  701 769 252] [220 T] Node  2->  1  
[   6 ,  703 102 340] shixi 221
[   6 ,  705 812 315] [221 T] Node  2->  1  
[   6 ,  707 747 172] shixi 222
[   6 ,  710 739 477] [222 R] Node  2 收到本层数据包并传往上层 
[   6 ,  712 733  67] shixi 223
[   6 ,  716  63 502] [223 R] Node  2 收到本层数据包并传往上层 
[   6 ,  717 782 390] shixi 224
[   6 ,  720 281 772] 时隙:35-------------------------------------------------------------------------------
[   6 ,  721 806 427] [224 R] Node  2 收到本层数据包并传往上层 
[   6 ,  723 692  12] shixi 225
[   6 ,  727 101 200] [225 T] Node  2->  1  
[   6 ,  729 540 242] shixi 226
[   6 ,  731  93 387] [226 T] Node  2->  1  
[   6 ,  733 750 415] shixi 227
[   6 ,  735 796 160] [227 T] Node  2->  1  
[   6 ,  738 129 685] shixi 228
[   6 ,  740 452 765] 时隙:36-------------------------------------------------------------------------------
[   6 ,  741 502 147] shixi 229
[   6 ,  743  22 365] shixi 230
[   6 ,  745  66 840] shixi 231
[   6 ,  747 718 705] shixi 232
[   6 ,  750 614 335] shixi 233
[   6 ,  753 586 367] shixi 234
[   6 ,  755 565 595] shixi 235
[   6 ,  757 623 177] shixi 236
[   6 ,  760  63 585] 时隙:37-------------------------------------------------------------------------------
[   6 ,  761 507 272] [236 T] Node  2->  1  
[   6 ,  764 301 565] shixi 237
[   6 ,  765 685 522] [237 R] Node  2 收到本层数据包并传往上层 
[   6 ,  768 269 680] shixi 238
[   6 ,  770 685  17] [238 T] Node  2->  1  
[   6 ,  772  60  67] shixi 239
[   6 ,  773  20 115] [239 R] Node  2 收到本层数据包并传往上层 
[   6 ,  774 577 940] shixi 240
[   6 ,  775 571 952] [240 T] Node  2->  1  
[   6 ,  778 548 270] shixi 241
[   6 ,  780 314 307] 时隙:38-------------------------------------------------------------------------------
[   6 ,  781 233 155] [241 R] Node  2 收到本层数据包并传往上层 
[   6 ,  782 223 327] shixi 242
[   6 ,  785 766 757] [242 T] Node  2->  1  
[   6 ,  793 310 692] 本次发送合包
[   6 ,  800  97  95] 时隙:39-------------------------------------------------------------------------------
[   6 ,  801 512 107] shixi 243
[   6 ,  803 102 205] [243 R] Node  2 收到本层数据包并传往上层 
[   6 ,  804 686 417] shixi 244
[   6 ,  808  62 612] [244 T] Node  2->  1  
[   6 ,  810 547 702] shixi 245
[   6 ,  813  23 932] [245 T] Node  2->  1  
[   6 ,  815 293 470] shixi 246
[   6 ,  818 522 557] [246 R] Node  2 收到本层数据包并传往上层 
[   6 ,  820  94 157] 时隙:40-------------------------------------------------------------------------------
[   6 ,  820 622  75] shixi 247
[   6 ,  823 590 187] [247 R] Node  2 收到本层数据包并传往上层 
[   6 ,  825 542 747] shixi 248
[   6 ,  828  52 235] shixi 249
[   6 ,  830 250 855] shixi 250
[   6 ,  833  98 195] shixi 251
[   6 ,  835 289 675] shixi 252
[   6 ,  837 580 302] shixi 253
[   6 ,  840  78 917] 时隙:41-------------------------------------------------------------------------------
[   6 ,  840 551 247] shixi 254
[   6 ,  843 103 315] shixi 255
[   6 ,  845 508 535] shixi 256
[   6 ,  848 524 825] [256 R] Node  2 收到本层数据包并传往上层 
[   6 ,  850 553 157] shixi 257
[   6 ,  853 565 437] [257 T] Node  2->  1  
[   6 ,  856 355 730] shixi 258
[   6 ,  858 337 912] [258 T] Node  2->  1  
[   6 ,  859 769 237] shixi 259
[   6 ,  860 766 567] 时隙:42-------------------------------------------------------------------------------
[   6 ,  862 841 695] [259 R] Node  2 收到本层数据包并传往上层 
[   6 ,  864 224 117] shixi 260
[   6 ,  865 719 740] [260 T] Node  2->  1  
[   6 ,  868  69 970] shixi 261
[   6 ,  870 599 812] [261 T] Node  2->  1  
[   6 ,  873  26 800] shixi 262
[   6 ,  875 529 712] [262 R] Node  2 收到本层数据包并传往上层 
[   6 ,  877 356  92] shixi 263
[   6 ,  880 601 732] 时隙:43-------------------------------------------------------------------------------
[   6 ,  881 553  82] [263 R] Node  2 收到本层数据包并传往上层 
[   6 ,  882 712 575] shixi 264
[   6 ,  886  66   2] [264 T] Node  2->  1  
[   6 ,  889 116 900] shixi 265
[   6 ,  891 204 212] [265 T] Node  2->  1  
[   6 ,  893 535 702] shixi 266
[   6 ,  895 680 270] [266 T] Node  2->  1  
[   6 ,  898 197 412] shixi 267
[   6 ,  900 814 760] 时隙:44-------------------------------------------------------------------------------
[   6 ,  902 133 205] [267 T] Node  2->  1  
[   6 ,  904 682 340] shixi 268
[   6 ,  908  78   0] shixi 269
[   6 ,  910 767   7] shixi 270
[   6 ,  912 584 242] shixi 271
[   6 ,  915 206 112] shixi 272
[   6 ,  917 618 812] shixi 273
[   6 ,  920 512 850] 时隙:45-------------------------------------------------------------------------------
[   6 ,  921 414 212] shixi 274
[   6 ,  923 148 800] shixi 275
[   6 ,  925 273 722] shixi 276
[   6 ,  929  42  12] [276 T] Node  2->  1  
[   6 ,  931 676 742] shixi 277
[   6 ,  933 174  30] [277 T] Node  2->  1  
[   6 ,  935 250 157] shixi 278
[   6 ,  938 172 712] [278 T] Node  2->  1  
[   6 ,  940 680 695] 时隙:46-------------------------------------------------------------------------------
[   6 ,  942  70 282] shixi 279
[   6 ,  943 195 840] [279 T] Node  2->  1  
[   6 ,  944 588 732] shixi 280
[   6 ,  945 573 875] [280 T] Node  2->  1  
[   6 ,  948 504 905] shixi 281
[   6 ,  950 750 482] [281 R] Node  2 收到本层数据包并传往上层 
[   6 ,  953 531 442] shixi 282
[   6 ,  955 522 905] [282 T] Node  2->  1  
[   6 ,  956 725 650] shixi 283
[   6 ,  958 276 265] [283 T] Node  2->  1  
[   6 ,  960 105 157] 时隙:47-------------------------------------------------------------------------------
[   6 ,  961 555 862] shixi 284
[   6 ,  962 843 442] [284 T] Node  2->  1  
[   6 ,  964 750 522] shixi 285
[   6 ,  965 607 805] [285 T] Node  2->  1  
